会社名,路線系統,所属基地,形式,番台,編成名,組成順,略号,車両番号,車両ID,始,終,見出しアイコン,編成アイコン,車体アイコン,pl,pr,bl,bc,br,左方向,右方向,ATACS-ID,ラッピング,消滅済,見出し特記事項,変遷変更点,編成情報(選択),編成情報(記述),車両情報(選択),車両情報(記述),集電装置,主電動機,制御装置,補助電源装置,空気圧縮機,動力台車,付随台車
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ50,6,M,モハE235-149,e235-496,2020/01/21,,e235jy,e235jy,e235jy-2,＜,>,m,,m,外回り,内回り,,,,,,,,6,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ50,7,T',サハE234-50,e235-497,2020/01/21,,e235jy,e235jy,e235jy-2,,,t,,t,外回り,内回り,,,,,,,,7,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ50,8,M',モハE234-148,e235-498,2020/01/21,,e235jy,e235jy,e235jy-2,,,m,,m,外回り,内回り,,,,,,,,8,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ50,9,M,モハE235-148,e235-499,2020/01/21,,e235jy,e235jy,e235jy-2,＜,,m,,m,外回り,内回り,,,,,,,,9,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ50,10,T,サハE235-4601,e231-4601,2020/01/21,,e235jy,e235jy,e235jy-3,,,t,,t,外回り,内回り,,,,,E235系に改造,,,10,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ50,11,Tc,クハE235-50,e235-500,2020/01/21,,e235jy,e235jy,e235jy-4,,,t,,t,外回り,内回り,,,,,,,,11,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,1,Tc',クハE234-15,e235-141,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,,,t,,t,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,1,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,2,M',モハE234-45,e235-142,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,,,m,,m,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,2,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,3,M,モハE235-45,e235-143,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,＜,,m,,m,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,3,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,4,T,サハE235-15,e235-144,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,,,t,,t,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,"4,we",,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,5,M',モハE234-44,e235-145,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,,,m,,m,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,5,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,6,M,モハE235-44,e235-146,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,＜,>,m,,m,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,6,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,7,T',サハE234-15,e235-147,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,,,t,,t,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,7,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,8,M',モハE234-43,e235-148,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,,,m,,m,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,8,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,9,M,モハE235-43,e235-149,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,＜,,m,,m,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,9,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,10,T,サハE235-4617,e231-4617,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,,,t,,t,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,10,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ15,11,Tc,クハE235-15,e235-150,2022/10/01,2022/12/31,e235jy-4,e235jy-2,bk,,,t,,t,外回り,内回り,,◯,,ラッピング,鉄道開業150周年ラッピングNetflixコラボ,,鉄道開業150周年ラッピングNetflixコラボ,11,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,1,Tc',クハE234-39,e235-381,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-5,,,t,,t,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,1,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,2,M',モハE234-117,e235-382,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-2,,,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,2,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,3,M,モハE235-117,e235-383,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-2,＜,,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,3,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,4,T,サハE235-39,e235-384,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-2,,,t,,t,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,"4,we",,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,5,M',モハE234-116,e235-385,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-2,,,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,5,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,6,M,モハE235-116,e235-386,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-2,＜,>,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,6,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,7,T',サハE234-39,e235-387,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-2,,,t,,t,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,7,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,8,M',モハE234-115,e235-388,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-2,,,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,8,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,9,M,モハE235-115,e235-389,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-2,＜,,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,9,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,10,T,サハE235-4643,e231-4643,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-3,,,t,,t,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,10,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ39,11,Tc,クハE235-39,e235-390,2025/09/19,2026/02/20,e235jy-4,e235jy-3,e235jy-6,,,t,,t,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念103系風ラッピング,,山手線環状運転100周年記念103系風ラッピング,11,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,1,Tc',クハE234-44,e235-431,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-7,,,t,,t,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,1,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,2,M',モハE234-132,e235-432,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-8,,,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,2,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,3,M,モハE235-132,e235-433,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-8,＜,,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,3,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,4,T,サハE235-44,e235-434,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-8,,,t,,t,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,"4,we",,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,5,M',モハE234-131,e235-435,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-8,,,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,5,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,6,M,モハE235-131,e235-436,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-8,＜,>,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,6,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,7,T',サハE234-44,e235-437,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-8,,,t,,t,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,7,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,8,M',モハE234-130,e235-438,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-8,,,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,8,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,9,M,モハE235-130,e235-439,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-8,＜,,m,,m,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,9,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,10,T,サハE235-4648,e231-4648,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-9,,,t,,t,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,10,,,,,,,,
JR東日本,山手線,東京総合車両センター,E235系,0番台,ﾄｳ44,11,Tc,クハE235-44,e235-440,2025/09/25,2026/02/03,e235jy-4,e235jy-4,e235jy-10,,,t,,t,外回り,内回り,,◯,,ラッピング,山手線環状運転100周年記念205系風ラッピング,,山手線環状運転100周年記念205系風ラッピング,11,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ10,1,Tc,クハ205-86,205-0744,1989/02/13,1990/??/??,205-0jn,205-0jn,205-0jn-1,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,1,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ10,2,M,モハ205-231,205-0745,1989/02/13,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,2,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ10,3,M',モハ204-231,205-0746,1989/02/13,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,3,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ10,4,M,モハ205-232,205-0747,1989/02/13,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,4,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ10,5,M',モハ204-232,205-0748,1989/02/13,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,5,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ10,6,Tc',クハ204-86,205-0749,1989/02/13,1990/??/??,205-0jn,205-0jn,205-0jn-3,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,6,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ11,1,Tc,クハ205-87,205-0750,1989/03/07,1990/??/??,205-0jn,205-0jn,205-0jn-1,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,1,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ11,2,M,モハ205-233,205-0751,1989/03/07,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,2,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ11,3,M',モハ204-233,205-0752,1989/03/07,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,3,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ11,4,M,モハ205-234,205-0753,1989/03/07,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,4,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ11,5,M',モハ204-234,205-0754,1989/03/07,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,5,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ11,6,Tc',クハ204-87,205-0755,1989/03/07,1990/??/??,205-0jn,205-0jn,205-0jn-3,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,6,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ12,1,Tc,クハ205-88,205-0756,1989/03/08,1990/??/??,205-0jn,205-0jn,205-0jn-1,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,1,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ12,2,M,モハ205-235,205-0757,1989/03/08,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,2,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ12,3,M',モハ204-235,205-0758,1989/03/08,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,3,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ12,4,M,モハ205-236,205-0759,1989/03/08,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,4,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ12,5,M',モハ204-236,205-0760,1989/03/08,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,5,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ12,6,Tc',クハ204-88,205-0761,1989/03/08,1990/??/??,205-0jn,205-0jn,205-0jn-3,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,6,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ13,1,Tc,クハ205-100,205-0872,1989/09/27,1990/??/??,205-0jn,205-0jn,205-0jn-1,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,1,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ13,2,M,モハ205-270,205-0873,1989/09/27,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,2,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ13,3,M',モハ204-270,205-0874,1989/09/27,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,3,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ13,4,M,モハ205-271,205-0875,1989/09/27,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,4,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ13,5,M',モハ204-271,205-0876,1989/09/27,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,5,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ13,6,Tc',クハ204-100,205-0877,1989/09/27,1990/??/??,205-0jn,205-0jn,205-0jn-3,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,6,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ14,1,Tc,クハ205-101,205-0878,1989/10/03,1990/??/??,205-0jn,205-0jn,205-0jn-1,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,1,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ14,2,M,モハ205-272,205-0879,1989/10/03,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,2,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ14,3,M',モハ204-272,205-0880,1989/10/03,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,3,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ14,4,M,モハ205-273,205-0881,1989/10/03,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,4,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ14,5,M',モハ204-273,205-0882,1989/10/03,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,5,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ14,6,Tc',クハ204-101,205-0883,1989/10/03,1990/??/??,205-0jn,205-0jn,205-0jn-3,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,6,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ15,1,Tc,クハ205-102,205-0884,1989/10/12,1990/??/??,205-0jn,205-0jn,205-0jn-1,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,1,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ15,2,M,モハ205-274,205-0885,1989/10/12,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,2,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ15,3,M',モハ204-274,205-0886,1989/10/12,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,3,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ15,4,M,モハ205-275,205-0887,1989/10/12,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,4,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ15,5,M',モハ204-275,205-0888,1989/10/12,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,5,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ15,6,Tc',クハ204-102,205-0889,1989/10/12,1990/??/??,205-0jn,205-0jn,205-0jn-3,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,6,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ16,1,Tc,クハ205-103,205-0890,1989/10/24,1990/??/??,205-0jn,205-0jn,205-0jn-1,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,1,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ16,2,M,モハ205-276,205-0891,1989/10/24,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,2,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ16,3,M',モハ204-276,205-0892,1989/10/24,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,3,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ16,4,M,モハ205-277,205-0893,1989/10/24,1990/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,,,,4,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ16,5,M',モハ204-277,205-0894,1989/10/24,1990/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,,,,5,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ16,6,Tc',クハ204-103,205-0895,1989/10/24,1990/??/??,205-0jn,205-0jn,205-0jn-3,,,t,,t,川崎,立川,,,◯,0番台投入時,,,,6,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ1,1,Tc,クハ205-86,205-0744,1990/??/??,1993/??/??,205-0jn,205-0jn,205-0jn-1,,,t,,t,川崎,立川,,,◯,0番台投入時,編成番号をﾅﾊ10からﾅﾊ1に変更,,編成番号をﾅﾊ10からﾅﾊ1に変更,1,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ1,2,M,モハ205-231,205-0745,1990/??/??,1993/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,編成番号をﾅﾊ10からﾅﾊ1に変更,,編成番号をﾅﾊ10からﾅﾊ1に変更,2,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ1,3,M',モハ204-231,205-0746,1990/??/??,1993/??/??,205-0jn,205-0jn,205-0jn-2,,,m,,m,川崎,立川,,,◯,0番台投入時,編成番号をﾅﾊ10からﾅﾊ1に変更,,編成番号をﾅﾊ10からﾅﾊ1に変更,3,,,,,,,,
JR東日本,南武線,中原電車区,205系,0番台,ﾅﾊ1,4,M,モハ205-232,205-0747,1990/??/??,1993/??/??,205-0jn,205-0jn,205-0jn-2,,◇,m,,m,川崎,立川,,,◯,0番台投入時,編成番号をﾅﾊ10からﾅﾊ1に変更,,編成番号をﾅﾊ10からﾅﾊ1に変更,4,,,,,,,,
